geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-28,186.66
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-29,151.48
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-30,147.99
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-31,158.32
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-01,218.83
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-02,316.69
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-03,273.26
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-04,184.6
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-05,209.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-06,173.83
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-07,183.51
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-08,218.71
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-09,267.45
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-10,248.66
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-11,235.25
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-12,155.63
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-13,145.48
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-14,155.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-15,164.01
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-16,210.67
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-17,199.1
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-18,191.33
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-19,148.45
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-20,144.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-21,157.06
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-22,170.94
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-23,205.29
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-24,160.49
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-25,163.68
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-26,145.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-27,141.1
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-28,148.93
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-29,165.99
county,Orangeburg County,driving,NA,South Carolina,United States,2021-04-30,207.07
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-01,198.82
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-02,180.41
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-03,146.83
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-04,144.13
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-05,150.2
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-06,169.44
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-07,215.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-08,220.05
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-09,189.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-10,151.07
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-11,151.55
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-12,137.37
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-13,161.55
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-14,190.17
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-15,195.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-16,181.81
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-17,151.86
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-18,144.26
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-19,155.81
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-20,190.32
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-21,208.79
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-22,194.69
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-23,185
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-24,161.55
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-25,146.24
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-26,159.67
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-27,189.29
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-28,249.04
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-29,213.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-30,160.62
county,Orangeburg County,driving,NA,South Carolina,United States,2021-05-31,206.14
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-01,172.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-02,157.17
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-03,177
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-04,226.72
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-05,250.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-06,185.98
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-07,159.31
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-08,151.3
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-09,164.88
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-10,189.76
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-11,255.88
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-12,311.42
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-13,225.58
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-14,171.08
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-15,156.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-16,174.22
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-17,194.41
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-18,249.79
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-19,301.28
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-20,207.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-21,179.27
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-22,153.27
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-23,177.42
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-24,216.74
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-25,258.73
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-26,295.93
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-27,227.01
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-28,172.03
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-29,170.59
county,Orangeburg County,driving,NA,South Carolina,United States,2021-06-30,176.45
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-01,208.75
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-02,276.05
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-03,303.81
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-04,157.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-05,235.5
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-06,180.72
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-07,158.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-08,169.68
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-09,253.25
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-10,339.45
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-11,223.12
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-12,173.98
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-13,168.31
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-14,176.13
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-15,192.33
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-16,254.84
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-17,320.32
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-18,234.28
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-19,169.47
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-20,156.57
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-21,180.42
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-22,190.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-23,249.36
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-24,309.61
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-25,227.29
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-26,171.93
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-27,162.11
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-28,165.49
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-29,203.43
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-30,268.91
county,Orangeburg County,driving,NA,South Carolina,United States,2021-07-31,307.01
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-01,228.42
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-02,164.17
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-03,149.39
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-04,161.09
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-05,173.64
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-06,250.88
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-07,265.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-08,195.78
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-09,166.19
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-10,167.43
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-11,175.46
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-12,199.49
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-13,266.8
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-14,270.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-15,215.09
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-16,164.64
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-17,150.9
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-18,155.48
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-19,167.85
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-20,215.8
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-21,203.76
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-22,195.8
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-23,142.75
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-24,142
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-25,144.97
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-26,161.66
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-27,203.21
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-28,192.19
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-29,151.31
county,Orangeburg County,driving,NA,South Carolina,United States,2021-08-30,142.26
